Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Temp_Humidity,Wind_Speed_Direction
0.5945945945945946,0.6216216216216282,0.7578947368421052,0.0477685766687044,0.1111111111111111,0.7346637102734663,0.0088554304851269
0.3513513513513514,0.6216216216216282,0.2,0.4494803534707941,0.2222222222222222,0.1413525498891352,0.1658753321427015
0.5405405405405407,0.8918918918918877,0.1473684210526316,0.4904407269493692,0.1666666666666666,0.1263858093126386,0.1357371454048361
0.4324324324324323,0.6486486486486456,0.894736842105263,0.4434502306452508,0.0832098765432098,0.7660753880266076,0.0612782920953951
0.3513513513513514,0.5675675675675649,0.9684210526315788,0.4487022731062079,0.2222222222222222,0.7753141167775314,0.1655883505992021
0.5945945945945946,0.6756756756756772,0.4947368421052632,0.1701772911687878,0.2777777777777778,0.4759793052475979,0.0785740092090327
0.5675675675675677,0.6756756756756772,0.9157894736842104,0.1431112099149669,0.2498765432098765,0.8723207686622321,0.0594565173138413
0.5135135135135135,0.7027027027026946,0.8105263157894737,0.3411882398710609,0.1111111111111111,0.7392830746489283,0.0629668254460385
0.4324324324324323,0.7027027027026946,0.2210526315789474,0.4533707552937253,0.3333333333333333,0.1747967479674796,0.2509653597902985
0.4324324324324323,0.7567567567567437,0.3368421052631579,0.4487578502751069,0.1111111111111111,0.2764227642276423,0.0828044246404403
0.3243243243243244,0.5405405405405332,0.936842105263158,0.2360362363141221,0.194320987654321,0.7313377679231338,0.0762079602644443
0.7837837837837839,0.7027027027026946,0.4842105263157895,0.0655810593008392,0.1387654320987654,0.5354767184035477,0.0151619410087799
0.4324324324324323,0.7297297297297263,0.9894736842105264,0.3580559106319123,0.0832098765432098,0.8492239467849224,0.0494847058481884
0.7027027027027027,0.6756756756756772,0.7789473684210526,0.9998332684933028,0.2498765432098765,0.8159645232815964,0.414766544215514
0.6216216216216216,0.810810810810807,0.9052631578947368,0.3513032846106819,0.1387654320987654,0.8968957871396895,0.0809682210646161
0.4054054054054054,0.6216216216216282,0.9263157894736842,0.3146779303062301,0.1111111111111111,0.7760532150776053,0.058077889865708
0.4324324324324323,0.7567567567567437,0.894736842105263,0.5374312232534875,0.1387654320987654,0.7660753880266076,0.1238363852169201
0.3513513513513514,0.7027027027026946,0.4210526315789474,0.4859945534374478,0.194320987654321,0.3237250554323725,0.1568254602736972
0.2972972972972972,0.3783783783783718,0.894736842105263,0.814177735786139,0.0555555555555555,0.6801552106430155,0.0750969203293113
0.4324324324324323,0.7567567567567437,0.863157894736842,0.4959150780859223,0.0555555555555555,0.738359201773836,0.0457504951712793
0.4594594594594595,0.5675675675675649,0.4842105263157895,0.3541099316400822,0.0276543209876543,0.4157427937915743,0.016264838412024
0.3513513513513514,0.7027027027026946,0.3789473684210526,0.4751014283332406,0.1666666666666666,0.2889874353288987,0.1314939182973795
0.4324324324324323,0.5135135135135016,0.9473684210526314,0.2483743678097037,0.194320987654321,0.8122690317812269,0.0801873010097593
0.6216216216216216,0.7297297297297263,0.9157894736842104,0.093897626854888,0.0555555555555555,0.9074279379157428,0.0086811916908593
0.2972972972972972,0.5945945945945965,0.831578947368421,0.4973878730617462,0.1666666666666666,0.6302660753880266,0.1376588968121987
0.4594594594594595,0.6216216216216282,0.9894736842105264,0.3865114211082087,0.194320987654321,0.8680709534368071,0.1247397848948062
0.4594594594594595,0.6486486486486456,0.8526315789473684,0.5252042460957039,0.194320987654321,0.7455654101995566,0.1694715183629753
0.3783783783783784,0.6756756756756772,0.9052631578947368,0.5167843050075029,0.0555555555555555,0.7405764966740577,0.0476748089138517
0.3513513513513514,0.7027027027026946,0.431578947368421,0.4997499027399544,0.1387654320987654,0.3324094604582409,0.1151577900257401
0.3243243243243244,0.6756756756756772,0.5473684210526315,0.4844661812927249,0.1111111111111111,0.4168514412416851,0.0893896261296695
0.4594594594594595,0.5135135135135016,0.936842105263158,0.1391652309231367,0.1111111111111111,0.8209534368070953,0.0257104714953019
0.5675675675675677,0.6756756756756772,0.3052631578947368,0.1727060523536931,0.1111111111111111,0.282889874353289,0.0318959486917997
0.2972972972972972,0.5405405405405332,0.894736842105263,0.2425109764908575,0.0276543209876543,0.6801552106430155,0.0111425367289399
0.3783783783783784,0.4594594594594525,0.894736842105263,0.1909631523370199,0.0276543209876543,0.7317073170731707,0.0087765333369775
0.4054054054054054,0.7297297297297263,0.2105263157894736,0.3529428110932028,0.194320987654321,0.1603843311160384,0.1139131100742194
0.3243243243243244,0.4324324324324351,0.8421052631578947,0.5906185738898461,0.1111111111111111,0.6548410938654841,0.10896586713267
0.5945945945945946,0.7027027027026946,0.9789473684210526,0.0061690657477908,0.1111111111111111,0.951958610495196,0.0011837988669353
0.2972972972972972,0.4864864864864842,0.894736842105263,0.7891402211971321,0.2777777777777778,0.6801552106430155,0.3639412815263318
0.3783783783783784,0.5135135135135016,0.9789473684210526,0.3925415439337519,0.2498765432098765,0.802660753880266,0.1629032510624438
0.2972972972972972,0.2702702702702595,0.894736842105263,0.8459400878119268,0.1666666666666666,0.6801552106430155,0.2340770084223958
0.7027027027027027,0.5945945945945965,0.2842105263157894,0.1243817039959984,0.1387654320987654,0.29490022172949,0.0287046455991465
0.2702702702702703,0.4324324324324351,0.9473684210526314,0.4861334963596954,0.1111111111111111,0.7036215816703622,0.0896971063548475
0.3513513513513514,0.7297297297297263,0.9894736842105264,0.299088534430056,0.1666666666666666,0.7926829268292683,0.0828044246404403
0.4054054054054054,0.5945945945945965,0.9894736842105264,0.4170788640026676,0.2498765432098765,0.8303769401330376,0.1730796621475614
0.2162162162162161,0.6216216216216282,0.5368421052631578,0.4833546379147445,0.1666666666666666,0.3647450110864745,0.1337769589693263
0.5405405405405407,0.810810810810807,0.9789473684210526,0.408130939809926,0.0555555555555555,0.9146341463414634,0.0376560782434679
0.5945945945945946,0.7567567567567437,0.9789473684210526,0.1583949313621964,0.0276543209876543,0.951958610495196,0.0072816783637269
0.3783783783783784,0.6216216216216282,0.9894736842105264,0.2370922025232034,0.0555555555555555,0.811529933481153,0.0218849050270454
0.3783783783783784,0.7567567567567437,0.9894736842105264,0.1585616628688934,0.1387654320987654,0.811529933481153,0.0365768226530931
0.4324324324324323,0.5675675675675649,0.8210526315789473,0.4465069749346967,0.1387654320987654,0.7014042867701404,0.1028951142246331
0.5675675675675677,0.6486486486486456,0.9157894736842104,0.2849163563608069,0.2222222222222222,0.8723207686622321,0.1051787356925607
0.3243243243243244,0.3513513513513402,0.9157894736842104,0.781414994720169,0.194320987654321,0.7143385070214339,0.252105576182354
0.2702702702702703,0.6756756756756772,0.2105263157894736,0.5201189351414438,0.1666666666666666,0.1345158906134516,0.1439468674170892
0.6216216216216216,0.7297297297297263,0.7473684210526316,0.2560162285333184,0.0832098765432098,0.7389135254988913,0.0353922721678295
0.7567567567567569,0.6486486486486456,0.4631578947368421,0.2753292947257266,0.1666666666666666,0.5025868440502587,0.0762320348272601
0.3783783783783784,0.6756756756756772,0.1684210526315789,0.4880509086867114,0.2498765432098765,0.1197339246119734,0.2025140380381509
0.4864864864864865,0.6756756756756772,0.9684210526315788,0.2983938198188183,0.1387654320987654,0.8677014042867701,0.0687823469908647
0.8108108108108109,0.8378378378378386,0.1894736842105263,0.1494470071694547,0.1111111111111111,0.2143385070214338,0.0276065995505664
0.3783783783783784,0.7837837837837753,0.3368421052631579,0.4565108653365197,0.2222222222222222,0.261640798226164,0.1684684153750361
0.3243243243243244,0.2702702702702595,0.2631578947368421,0.6323848163174568,0.194320987654321,0.1873614190687361,0.2040398004681101
0.2972972972972972,0.4864864864864842,0.894736842105263,0.5228144278330461,0.1387654320987654,0.6801552106430155,0.1204699095011674
0.2972972972972972,0.7837837837837753,0.8105263157894737,0.3543044517312287,0.305432098765432,0.6136363636363636,0.1797379414369746
0.1891891891891891,0.2432432432432421,0.7999999999999999,0.501917412327016,0.1387654320987654,0.5432372505543237,0.1156570012535513
0.6756756756756758,0.7027027027026946,0.7052631578947368,0.8315178124826321,0.194320987654321,0.7245011086474501,0.268264926100829
0.4864864864864865,0.8648648648648702,0.1684210526315789,0.4046295781692879,0.0832098765432098,0.1374722838137472,0.0559168732905309
0.7567567567567569,0.5405405405405332,0.4842105263157895,0.058244873006169,0.1111111111111111,0.5254988913525499,0.0107874312333288
0.7027027027027027,0.7297297297297263,0.2736842105263158,0.2052186961596176,0.0276543209876543,0.2838137472283814,0.0094308512561563
0.3783783783783784,0.7027027027026946,0.5052631578947367,0.524064914133274,0.2777777777777778,0.4035476718403548,0.2417307036941187
0.3783783783783784,0.2432432432432421,0.9894736842105264,0.0798643917078864,0.0832098765432098,0.811529933481153,0.0110644025872752
0.4054054054054054,0.5675675675675649,0.9157894736842104,0.5187295059189685,0.0832098765432098,0.7669992609016999,0.0716749159625227
0.4054054054054054,0.6216216216216282,0.8526315789473684,0.4064080475740565,0.1666666666666666,0.7126755358462675,0.1124916403813779
0.3513513513513514,0.5405405405405332,0.7157894736842104,0.5064469515922859,0.1387654320987654,0.5668883961566888,0.1167002247167979
0.5405405405405407,0.7567567567567437,0.9157894736842104,0.4753237370088367,0.0555555555555555,0.8547671840354767,0.043851804780805
0.4324324324324323,0.7027027027026946,0.1368421052631578,0.4607347301728449,0.2498765432098765,0.1008869179600886,0.19118514551644
0.5945945945945946,0.6216216216216282,0.5789473684210525,0.1697882509864947,0.305432098765432,0.5587583148558758,0.0861992682540048
0.7297297297297297,0.5945945945945965,0.7263157894736841,0.1538653920969265,0.1111111111111111,0.774759793052476,0.0284214221472881
0.3243243243243244,0.7297297297297263,0.5894736842105263,0.5090035013616406,0.194320987654321,0.4508499630450849,0.1642463930149603
0.2702702702702703,0.7027027027026946,0.4842105263157895,0.5426276885455456,0.2222222222222222,0.3458980044345898,0.2002311226359255
0.4594594594594595,0.7297297297297263,0.1789473684210526,0.3100094481187128,0.1387654320987654,0.1424611973392461,0.0714576071604172
0.3513513513513514,0.8378378378378386,0.5894736842105263,0.4776301895181459,0.1387654320987654,0.4626755358462675,0.1100632754444868
0.4054054054054054,0.6756756756756772,0.8736842105263157,0.4942755516034012,0.0832098765432098,0.7307834441980783,0.0682976442744192
0.7297297297297297,0.810810810810807,0.7684210526315789,0.0186461401656199,0.0555555555555555,0.8198447893569845,0.0017423879426754
0.8108108108108109,0.7297297297297263,0.3263157894736842,0.083949313621964,0.1111111111111111,0.368070953436807,0.0155277513714899
0.7297297297297297,0.7837837837837753,0.1052631578947368,0.2566831545601066,0.0555555555555555,0.1097560975609756,0.0236913513499663
0.5135135135135135,0.6216216216216282,0.9789473684210526,0.1811815706107931,0.1111111111111111,0.8959719142645972,0.033458973169788
0.6756756756756758,0.7027027027026946,0.6421052631578947,0.1090701939643194,0.2777777777777778,0.6590909090909091,0.0504011335770968
0.4054054054054054,0.6756756756756772,0.9894736842105264,0.2237536819874395,0.0832098765432098,0.8303769401330376,0.0309365762247748
0.7567567567567569,0.8918918918918877,0.1789473684210526,0.0743900405713332,0.1111111111111111,0.1932742054693274,0.0137648647471359
0.918918918918919,0.5945945945945965,0.431578947368421,0.4564274995831712,0.2222222222222222,0.5225424981522543,0.1684376673525184
0.5135135135135135,0.5675675675675649,0.7578947368421052,0.1447507363974879,0.3888888888888888,0.6903178122690318,0.0935918558737691
0.7837837837837839,0.7567567567567437,0.3473684210526316,0.1988551103206802,0.1666666666666666,0.3841463414634146,0.0550773953350125
0.2432432432432433,0.2702702702702595,0.7473684210526316,0.7046351358861779,0.0555555555555555,0.5345528455284553,0.0649961949322134
0.4594594594594595,0.7297297297297263,0.9789473684210526,0.3456899905518812,0.1111111111111111,0.8586474501108647,0.0637970220540191
0.6486486486486486,0.8378378378378386,0.1157894736842105,0.4208581114878007,0.0832098765432098,0.1104951958610495,0.0581581535926359
0.4594594594594595,0.810810810810807,0.2947368421052632,0.4630689712666035,0.1387654320987654,0.2461197339246119,0.1067096000166267
0.4864864864864865,0.5945945945945965,0.1263157894736842,0.4948869004612904,0.2777777777777778,0.0990391722099039,0.2282784438425804
0.3243243243243244,0.7027027027026946,0.9684210526315788,0.111070972044684,0.1111111111111111,0.7568366592756837,0.0205294297010523
0.5405405405405407,0.7837837837837753,0.5157894736842105,0.4122158617240037,0.1666666666666666,0.4756097560975609,0.1140982245579331
0.1081081081081082,0.2162162162162104,0.5789473684210525,0.550964263880398,0.1666666666666666,0.3492239467849223,0.1524794436657792
0.4054054054054054,0.6486486486486456,0.9789473684210526,0.2042738842883343,0.1387654320987654,0.8213229859571323,0.0471050594447533
0.5675675675675677,0.7567567567567437,0.9473684210526314,0.947229478130384,0.2498765432098765,0.9028085735402808,0.3929500706208054
0.2972972972972972,0.5135135135135016,0.5789473684210525,0.2526815983993775,0.1387654320987654,0.4307095343680709,0.0582541101992044
0.7027027027027027,0.5945945945945965,0.5473684210526315,0.80734174401156,0.1666666666666666,0.5720620842572062,0.2233997576030891
0.4864864864864865,0.7027027027026946,0.9473684210526314,0.4299171900183404,0.0276543209876543,0.8484848484848485,0.0197443301927644
0.2702702702702703,0.5675675675675649,0.936842105263158,0.385816706496971,0.1666666666666666,0.6954915003695491,0.1067955692099552
0.3513513513513514,0.7567567567567437,0.7473684210526316,0.4407825265380981,0.1666666666666666,0.5929416112342941,0.1220004663450081
0.3513513513513514,0.6216216216216282,0.5157894736842105,0.5475184794086589,0.305432098765432,0.4018847006651884,0.2776858924371537
0.4594594594594595,0.7297297297297263,0.2,0.4276663146779302,0.3333333333333333,0.1613082039911308,0.2367443993758151
0.7567567567567569,0.7837837837837753,0.7684210526315789,0.0897015506030122,0.1666666666666666,0.8348115299334812,0.0248828372225311
0.3243243243243244,0.6216216216216282,0.7789473684210526,0.4971655643861501,0.1387654320987654,0.6038433111603844,0.1145625766387343
0.7027027027027027,0.5135135135135016,0.7473684210526316,0.0331239926638137,0.1111111111111111,0.7827050997782705,0.0061547291739799
0.2972972972972972,0.4054054054054035,0.894736842105263,0.4538987383982659,0.1666666666666666,0.6801552106430155,0.1256287330021088
0.2972972972972972,0.4594594594594525,0.894736842105263,0.0758628355471572,0.1387654320987654,0.6801552106430155,0.0175299942689102
0.4054054054054054,0.5405405405405332,0.8210526315789473,0.4705441004835212,0.1387654320987654,0.6855136733185514,0.1084312387381808
0.6756756756756758,0.7027027027026946,0.1157894736842105,0.1310787528483299,0.1111111111111111,0.1140059127864005,0.0242191924031885
0.5675675675675677,0.6216216216216282,0.9894736842105264,0.0639971099872172,0.0555555555555555,0.943458980044346,0.0059241190050964
0.6216216216216216,0.6756756756756772,0.9157894736842104,0.2634079919968876,0.3333333333333333,0.9074279379157428,0.1458686188244518
0.2702702702702703,0.6756756756756772,0.1789473684210526,0.4238870671927971,0.2222222222222222,0.1101256467110125,0.1564356892297364
0.4054054054054054,0.2702702702702595,0.9052631578947368,0.9353915411548936,0.1111111111111111,0.7579453067257945,0.1725476530290645
0.5675675675675677,0.8918918918918877,0.7263157894736841,0.2420941477241149,0.0832098765432098,0.6893939393939393,0.0334695299908524
0.2432432432432433,0.1351351351351155,1.0,0.5437392319235258,0.1387654320987654,0.725240206947524,0.1252892178927298
0.4864864864864865,0.5945945945945965,0.863157894736842,5.557716889901632e-05,0.0555555555555555,0.7716186252771619,2.818568730798501e-05
0.3243243243243244,0.7567567567567437,0.8421052631578947,0.4831879064080475,0.1111111111111111,0.6548410938654841,0.0891538912903664
0.4324324324324323,0.5675675675675649,0.9894736842105264,0.2345912299227477,0.0555555555555555,0.8492239467849224,0.0216542948581619
0.3513513513513514,0.5405405405405332,0.9684210526315788,0.4352248096481965,0.0555555555555555,0.7753141167775314,0.0401543550730393
0.6216216216216216,0.6756756756756772,0.863157894736842,0.7391207691880175,0.3333333333333333,0.8547671840354767,0.4090563175655765
0.6756756756756758,0.6756756756756772,0.8842105263157894,0.9692380370143944,0.1111111111111111,0.909830007390983,0.1787895016001783
0.7837837837837839,0.7297297297297263,0.3789473684210526,5.557716889901632e-05,0.1387654320987654,0.4190687361419069,7.04015834092781e-05
0.6216216216216216,0.5405405405405332,0.1473684210526316,0.4226921580614682,0.194320987654321,0.1385809312638581,0.1364089327560676
0.5675675675675677,0.1891891891891788,0.5157894736842105,0.1253265158672817,0.1111111111111111,0.4861419068736141,0.0231583856263244
0.4324324324324323,0.8648648648648702,0.936842105263158,0.4741566164619573,0.0555555555555555,0.803030303030303,0.0437441867019927
0.4324324324324323,0.7297297297297263,0.2105263157894736,0.5688601122658812,0.1111111111111111,0.1655580192165557,0.1049532501940969
0.3783783783783784,0.6216216216216282,0.9789473684210526,0.334630133940977,0.194320987654321,0.802660753880266,0.1080068363103398
0.3513513513513514,0.6486486486486456,0.9894736842105264,0.3202912243650307,0.3888888888888888,0.7926829268292683,0.206895756516659
0.4594594594594595,0.7567567567567437,0.3157894736842105,0.4664313899849941,0.305432098765432,0.2649667405764966,0.2365795899751197
0.4324324324324323,0.7567567567567437,0.9789473684210526,0.2742733285166453,0.0555555555555555,0.8399852180339985,0.0253133095377803
0.6486486486486486,0.7297297297297263,0.7368421052631579,0.0400155616072917,0.1666666666666666,0.7427937915742794,0.0111384711570737
0.3783783783783784,0.6486486486486456,0.9894736842105264,0.3496081809592619,0.1666666666666666,0.811529933481153,0.0967794008747812
0.4864864864864865,0.5675675675675649,0.5368421052631578,0.3466903795920635,0.1387654320987654,0.4737620103473762,0.0799057971695306
0.3783783783783784,0.6486486486486456,0.9052631578947368,0.4425332073584171,0.3333333333333333,0.7405764966740577,0.2449694953993271
0.3783783783783784,0.5135135135135016,0.831578947368421,0.1010392930584116,0.2222222222222222,0.6784922394678492,0.0373588473591292
0.3243243243243244,0.4594594594594525,0.6947368421052631,0.5264269438114823,0.1666666666666666,0.5358462675535847,0.1456918176949745
0.3783783783783784,0.2162162162162104,0.6421052631578947,0.6656755404879675,0.1387654320987654,0.5188470066518847,0.1533730495290854
0.2972972972972972,0.7027027027026946,0.1473684210526316,0.4209692658255988,0.1111111111111111,0.08980044345898,0.0776797542208066
0.5675675675675677,0.7027027027026946,0.5894736842105263,0.3529428110932028,0.0,0.557280118255728,0.0
0.3513513513513514,0.8648648648648702,0.7999999999999999,0.4518423831490023,0.1111111111111111,0.6363636363636364,0.0833732630570196
0.2702702702702703,0.2432432432432421,0.6526315789473683,0.7364530650808648,0.3333333333333333,0.4759793052475979,0.4075804124847221
0.054054054054054,0.4054054054054035,0.4105263157894737,0.4916356360806979,0.1387654320987654,0.2195121951219512,0.113288947993421
0.5405405405405407,0.7567567567567437,0.4736842105263157,0.1957983660312343,0.1387654320987654,0.4356984478935698,0.0451530155411324
0.2702702702702703,0.6486486486486456,0.7368421052631579,0.4426443616962151,0.2222222222222222,0.541019955654102,0.1633539942962418
0.5405405405405407,0.7027027027026946,0.4842105263157895,0.91354971377758,0.0,0.4456762749445676,0.0
0.5945945945945946,0.7297297297297263,0.9894736842105264,0.3758961818484966,0.1666666666666666,0.9623059866962306,0.1040513082002413
0.1621621621621621,0.3513513513513402,0.9578947368421052,0.4670705274273327,0.1387654320987654,0.6385809312638581,0.1076312207448936
0.2702702702702703,0.2432432432432421,0.6631578947368421,0.7256988828989052,0.2777777777777778,0.4841093865484109,0.3346922251062729
0.5405405405405407,0.7567567567567437,0.9157894736842104,0.4403656977713555,0.2222222222222222,0.8547671840354767,0.1625135483474219
0.5675675675675677,0.7027027027026946,0.2631578947368421,0.1863224587339521,0.1111111111111111,0.2422394678492239,0.0344070371974202
0.2972972972972972,0.5945945945945965,0.5578947368421052,0.4157728005335407,0.194320987654321,0.4140798226164079,0.1341772754461951
0.5945945945945946,0.5675675675675649,0.9789473684210526,0.2828322125270938,0.0555555555555555,0.951958610495196,0.0261025087824039
0.4324324324324323,0.7297297297297263,0.8105263157894737,0.3842049685988995,0.1387654320987654,0.6921655580192165,0.0885459914970329
0.4054054054054054,0.4054054054054035,0.5052631578947367,0.2182515422664369,0.0832098765432098,0.4138950480413895,0.0301766900949516
0.891891891891892,0.8648648648648702,0.2105263157894736,0.2160562440949258,0.194320987654321,0.253510716925351,0.0697639377511978
0.6216216216216216,0.5945945945945965,0.9578947368421052,0.1369421441671761,0.1666666666666666,0.9495565410199556,0.0379507467925969
0.2702702702702703,0.7297297297297263,0.1684210526315789,0.3952370366253542,0.0832098765432098,0.1019955654101995,0.0546196939376003
0.5405405405405407,0.5945945945945965,0.863157894736842,0.9277774690157282,0.0832098765432098,0.8048780487804877,0.1281674605635258
0.7567567567567569,0.7027027027026946,0.7789473684210526,0.010559662090813,0.0832098765432098,0.8462675535846268,0.0014929075984911
0.4324324324324323,0.6216216216216282,0.9263157894736842,0.2921135997332295,0.1111111111111111,0.7937915742793792,0.0539166574849655
0.4054054054054054,0.7297297297297263,0.894736842105263,0.3966542544322792,0.0832098765432098,0.7488913525498891,0.0548154221831608
0.4594594594594595,0.7567567567567437,0.7263157894736841,0.4047685210915355,0.0832098765432098,0.6324833702882483,0.0559360623342133
0.5135135135135135,0.5405405405405332,0.9578947368421052,0.8957650197298949,0.1111111111111111,0.8763858093126385,0.165239873010667
0.2972972972972972,0.5135135135135016,0.9789473684210526,0.3856221864058244,0.1666666666666666,0.7466740576496674,0.106741760170549
0.4594594594594595,0.7567567567567437,0.9789473684210526,0.4113822041905184,0.0832098765432098,0.8586474501108647,0.0568494608134958
0.3243243243243244,0.7297297297297263,0.1789473684210526,0.309259156338576,0.0832098765432098,0.1193643754619364,0.0427455137069275
0.8648648648648648,0.5945945945945965,0.3263157894736842,0.0032234757961429,0.1666666666666666,0.3824833702882483,0.0009608757036813
0.3243243243243244,0.6216216216216282,0.894736842105263,0.4904963041182681,0.2777777777777778,0.6973392461197339,0.2262541990268251
0.6486486486486486,0.7027027027026946,0.9157894736842104,0.2262546545878953,0.2777777777777778,0.924981522542498,0.1044279714760844
0.6756756756756758,0.7567567567567437,0.6631578947368421,0.1292724948591118,0.4165432098765432,0.6808943089430894,0.0895462929984759
0.7297297297297297,0.5675675675675649,0.4736842105263157,2.778858444950816e-05,0.0276543209876543,0.504249815225425,1.275473526664372e-05
0.3243243243243244,0.6216216216216282,0.9157894736842104,0.4501750680820318,0.2222222222222222,0.7143385070214339,0.1661315656636832
0.8108108108108109,0.5945945945945965,0.5473684210526315,0.3730339576501972,0.1111111111111111,0.6164079822616407,0.0688396977469386
